QuestionID,CodeWorkoutQuestionTitle,Max Score,X-WorkoutOfferingID,Description,Correct Question
459, Review - Fibonacci,1.0,12325,"In mathematics, the Fibonacci numbers are the numbers in the following integer sequence, characterized by the fact that every number after the first two is the sum of the two preceding ones: 0, 1, 1, 2, 3, 5, 8, 13, ... Write a recursive function that the returns the nth fibonacci number. Examples:","public int fibonacci(int n) {
    if (n < 2) {
        return n;
    } else {
        return (fibonacci(n-1) + fibonacci(n-2));
    }
    
}
"
159, sumDigits,1.0,12325,"Given a non-negative int n, return the sum of its digits recursively (no loops). Note that mod (%) by 10 yields the rightmost digit (126 % 10 is 6), while divide (/) by 10 removes the rightmost digit (126 / 10 is 12).","public int sumDigits(int n)
{
    if (n == 0) {
        return 0;
    }else {
        return (n % 10 + sumDigits(n / 10));
    }
    
}
"
167, countHi,1.0,12325,"Given a string, compute the number of times lowercase ""hi"" appears in the string. Make the countHi be recursive. Examples:","public int countHi(String str)
{
    if (str.length() < 2) {
        return 0;
    }
    if (str.substring(0 , 2).equals(""hi"")) {
        return 1 + countHi(str.substring(2));
    } else {
        return countHi(str.substring(1));
    }
}
"
271, Minimum of array,1.0,12325,"For function recursiveMin, write the missing part of the recursive call. This function should return the minimum element in an array of integers. You should assume that recursiveMin is initially called with startIndex = 0. Examples:","public int recursiveMin(int numbers[], int startIndex) {
  if (startIndex == numbers.length - 1) {
    return numbers[startIndex];
  } else {
    return Math.min(numbers[startIndex], recursiveMin(numbers , startIndex+1));
  }
}
"
471, Graphs - Graph Density,1.0,12340,Given is the number of edges and vertices in a directed graph. Using this information return the density of the graph. Number of possible edges for a directed graph = 2 * ((n * (n - 1) / 2)) where n is the number of vertices Density = (number of edges / number of possible edges) If the graph only contains one vertex it has a density of 1.0 Examples:,"public double density(int n, int numEdges)
{
    if (n == 1) return 1.0;
    else 
    return numEdges / (2.0 * (n * ( n - 1) / 2.0));
}
"
1393, Return the last node,10.0,12347,"Using this class definition: Write a method findLastNode(Node<E> h) that returns a reference to the last node in the chain of nodes pointed to by h. Do not create a new node, just move a reference down the chain until you reach the last node. Then return that reference.","public Node<E> findLastNode(Node<E> h)
{
   // write a loop to find the last node
   while (h.getNext() != null)
       h = h.getNext();
   return h;
}
"
1392, Use a Queue to reverse a Stack,10.0,12347,"Write a method reverseStack(Stack s) that reverses the elements in stack s. For example, if s has ""A"" (top), ""B"", ""C"" then after reverseStack(s), the stack s should have ""C"" (top), ""B"", ""A"". You can do this by using a queue to store all elements from s. Then take out the values in queue (dequeue), and push them back onto the stack s. You must use a Queue to solve the problem. The interface for Stack and Queue is given below for reference.","void reverseStack(Stack s)
{
    Queue q = new Queue();
    while (!s.isEmpty())
        q.enqueue(s.pop());
    while (!q.isEmpty())
        s.push(q.dequeue());
}
"
1394, Insert a node,10.0,12347,"Using the Node class definition shown, write a method insertNode(Node<Integer> head, int data) that inserts a new node into a chain of nodes preserving the increasing order of values in the chain. The chain of nodes starting at head maintains list of numbers in order. The smallest value is stored at the beginning of the list (the head of the list) and the largest value is at the end of the list. For example, this is a valid list: You must write a methodinsertNode(Node<Integer> head, int data) that finds the place in the list where a new Node will be inserted. The new node will contain the data element. The method should set the next references appropriately such that the increasing order of the values in the chain is maintained. For example with the above list, inserting a 5 produces: Where as, inserting 15 would have this effect: And finally, inserting 100 would result: As you see, there are three main cases to consider.","public Node<Integer> insertNode(Node<Integer> head, int data)
{
   Node<Integer> ref = head;
   Node<Integer> n = new Node<Integer>(data);
   while (ref.getNext() != null) {
       if (data <= ref.getData())
			n.setNext(ref);
       ref = ref.getNext();
   }
   return n;
       
}
"
1396, Implement a Stack using ListArray,10.0,12347,"Implement a Stack push(), pop(), and topValue() using a ListArray in such a way that it provides the best Big O() possible for these operations. You must decide if you add elements at the front or at the back of the list given the appropriate implementation. The Stack class is defined as: You have to implement push(), pop(), and topValue(). These methods must use the ListArray object stored in implementation to provide the behavior for the Stack. You may not use ArrayList or any of the Java predefined collection classes.","public boolean push(E element)
{
    // do the work of storing 'element'
    // returns true if successful
    implementation.add(element);
    return true;
    
}
public E pop()
{
    // removes and returns the top of the stack
    // or returns null if stack is empty
    if (isEmpty())
        return null;
    E top = implementation.get(size() - 1);
    implementation.remove(size() - 1);
    return top;
}
public E topValue()
{
    // returns the top of the stack
    // or returns null if stack is empty
    if (isEmpty())
        return null;
    return implementation.get(size() - 1);
}
"
263, Largest,1.0,12355,"Write the missing base case for function largest. Function largest should find the largest number in array numbers. When largest is first called, index will equal numbers.length-1. Examples:","public int largest(int[] numbers, int index) {
  if (index == 0)
    return numbers[0];
  return Math.max(numbers[index], largest(numbers, index-1));
}
"
264, Multiply,1.0,12355,"For function multiply, write the missing base case condition and action. This function will multiply two numbers x and y. You can assume that both x and y are positive. Examples:","public int multiply(int x, int y) {
  if (x == 0) {
      return 0;
  } else if (y == 0) {
      return 0;
  } else {
    return multiply(x - 1, y) + y;
  }
   
}
"
265, GCD,1.0,12355,"The greatest common divisor (GCD) for a pair of numbers is the largest positive integer that divides both numbers without remainder. For function GCD, write the missing base case condition and action. This function will compute the greatest common divisor of x and y. You can assume that x and y are both positive integers and that x > y. Greatest common divisor is computed as follows:
GCD(x, 0) = x and GCD(x, y) = GCD(y, x % y). Examples:","public int GCD(int x, int y) {
  if (y == 0) {
	return x;
  } else {
    return GCD(y, x % y);
  }
}
"
267, Cumulative Sum,1.0,12355,"For function sumtok, write the missing recursive call. This function returns the sum of the values from 1 to k. Examples:","public int sumtok(int k) {
  if (k <= 0) {
    return 0;
  } else {
    return k + sumtok(k - 1);
  }
}
"
268, Add odd values,1.0,12355,For function addOdd(n) write the missing recursive call. This function should return the sum of all postive odd numbers less than or equal to n. Examples:,"public int addOdd(int n) {
    if (n <= 0) {
        return 0; // Base case: if n is less than or equal to 0, return 0
    }
    if (n % 2 != 0) { // If n is odd
        return n + addOdd(n - 2); // Include n in the sum and call with n - 2
    } else { // If n is even
        return addOdd(n - 1); // Skip the even number and call with n - 1
    }
}
"
269, Sum of the Digits,1.0,12355,"For function sumOfDigits, write the missing recursive call. This function takes a non-negative integer and returns the sum of its digits. Examples:","public int sumOfDigits(int number) {
    if (number < 10) {
        return number; // Base case: if the number is a single digit, return it
    }
    return (number % 10) + sumOfDigits(number / 10); // Add last digit to the sum of the rest
}
"
1107, Complete method makeTree-1,1.0,12364,Use the BinaryNode<E> class shown below to answer this problem. Complete the method makeTree() that will return the root of the tree representing the binary tree shown in the image below. ,"BinaryNode<Integer> makeTree()
{
    BinaryNode<Integer> root = new BinaryNode<>(13, new BinaryNode<Integer>(18, new BinaryNode<Integer>(19, null, null), new BinaryNode<Integer>(17, null, null)), new BinaryNode<Integer>(10, null, new BinaryNode<Integer>(48, null, null)));
  return root;
}
"
1108, Complete method makeTree-2,1.0,12364,Use the BinaryNode<E> class shown below to answer this problem. Complete the method makeTree() that will return the root of the tree representing the binary tree shown in the image below. ,"BinaryNode<Integer> makeTree()
{
	BinaryNode<Integer> root = new BinaryNode<Integer>(15,new BinaryNode<Integer>(10,new BinaryNode<Integer>(12, null, null),new BinaryNode<Integer>(23,null,null)),new BinaryNode<Integer>(21,new BinaryNode<Integer>(20,null,null),new BinaryNode<Integer>(19,null,null)));
    return root;
}
"
1319, Complete method makeTree-3,1.0,12364,Use the BinaryNode<E> class shown below to answer this problem. Complete the method makeTree() that will return the root of the tree representing the binary tree shown in the image below. ,"BinaryNode<Integer> makeTree()
{
  BinaryNode<Integer> root = new BinaryNode<Integer>(38,new BinaryNode<Integer>(12,null,null),new BinaryNode<Integer>(11,null,new BinaryNode<Integer>(91,null,new BinaryNode<Integer>(98,null,null))));
    
    return root;
}
"
1109, Complete method isFull,1.0,12364,"Define a recursive method isFull() that checks to see if the tree represented by root is full. The definition of a full binary tree is: Definition: Every node has two children or is a leaf (i.e. has no children) For your solution, it will help to structure the code following the definition of a full tree.","boolean isFull(BinaryNode<E> root)
{
	if (root == null)
  	{
      return true;
	}
    if (root.getLeft() == null && root.getRight() != null || root.getLeft() != null && root.getRight() == null )
    {
    	return false;
   	}
    return isFull(root.getLeft()) && isFull(root.getRight());
}
"
1105, Complete method isLeaf,1.0,12364,"Define the method isLeaf(BinaryNode<E> node) to return true if the node is a leaf node in a binary tree, false otherwise. Note that this is not a recursive routine.","boolean isLeaf(BinaryNode<E> node)
{
  if (node.getLeft() == null && node.getRight() == null){
      return true;
  } else {
      return false;
  }
}
"
1407, Complete isLeaf for array-based trees,1.0,12364,"Define the method isLeaf(E[] tree, int node) to return true if the node stored at position node is a leaf node in a binary tree, false otherwise. A leaf node is also known as a terminal node. Note that this is not a recursive routine. This routine uses the array-based representation of binary tree where a node is stored at position i and their children are stored at i * 2 + 1 for the left child and at i * 2 + 2 for their right child. If a position in the tree is unused, then the corresponding location has a null value. You may assume that node is less than the size of the array storing the tree (node < tree.length) and that there is an actual node stored at position node.","public boolean isLeaf(E[] tree, int node)
{
    if ((tree[node * 2 + 1]) == null && (tree[node * 2 + 2]) == null){
        return true;
    } else{
        return false;
    }
}
"
1106, Complete method isInternal,1.0,12364,"Define the method isInternal(BinaryNode<E> node) to return true if the node is an internal node in a binary tree, false otherwise. Note that this is not a recursive routine.","boolean isInternal(BinaryNode<E> node)
{
  if (node.getLeft() != null || node.getRight() != null){
      return true;
  } else {
      return false;
  }
}
"
1406, Complete isInternal for array-based trees,1.0,12364,"Define the method isInternal(E[] tree, int node) to return true if the node stored at position node is an internal node in a binary tree, false otherwise. Note that this is not a recursive routine. This routine uses the array-based representation of binary tree where a node is stored at position i and their children are stored at i * 2 + 1 for the left child and at i * 2 + 2 for their right child. If a position in the tree is unused, then the corresponding location has a null value. You may assume that node is less than the size of the array storing the tree (node < tree.length) and that there is an actual node stored at position node.","public boolean isInternal(E[] tree, int node)
{
    if (tree[node * 2 + 1] != null || tree[node * 2 + 2] != null){
        return true;
    } else {
        return false;
    }
}
"
1397, Implement a Stack using ListNodes,10.0,12371,"Implement a Stack push(), pop(), and topValue() using a ListNode in such a way that it provides the best Big O() possible for these operations. You must decide if you add elements at the front or at the back of the list given the appropriate implementation. The Stack class is defined as: You have to implement push(), pop(), and topValue(). These methods must use the ListNode object stored in implementation to provide the behavior for the Stack. You may not use ArrayList or any of the Java predefined collection classes.","public boolean push(E element)
{
    implementation.add(0, element); 
    return true;
}

public E pop()
{
    if (implementation.size() == 0) {
        return null;
    }
    return implementation.remove(0);
}

public E topValue()
{
    if (implementation.size() == 0) {
        return null;
    }
    return implementation.get(0);
}
"
1408, PreOrder Tree traversal 1,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by pre-order traversal. Remember pre-order means N-L-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    
37,24,7,2,32,42,41,40,120"
1409, PreOrder Tree traversal 2,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by pre-order traversal. Remember pre-order means N-L-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,13,19,16,22,30
"
1410, PreOrder Tree traversal 3,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by pre-order traversal. Remember pre-order means N-L-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,13,19,16,30
"
1411, PreOrder Tree traversal 4,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by pre-order traversal. Remember pre-order means N-L-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,13,16,22,30
"
1412, PreOrder Tree traversal 5,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by pre-order traversal. Remember pre-order means N-L-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,13,19,16,22
"
1413, PreOrder Tree traversal 6,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by pre-order traversal. Remember pre-order means N-L-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,13,19,16
"
1415, InOrder Tree traversal 1,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by in-order traversal. Remember in-order means L-N-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    2,7,24,32,37,40,41,42,120
"
1416, InOrder Tree traversal 2,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by in-order traversal. Remember in-order means L-N-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    13,18,19,11,22,16,30
"
1417, InOrder Tree traversal 3,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by in-order traversal. Remember in-order means L-N-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    13,18,19,11,16,30
"
1418, InOrder Tree traversal 4,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by in-order traversal. Remember in-order means L-N-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    13,18,11,22,16,30
"
1419, InOrder Tree traversal 5,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by in-order traversal. Remember in-order means L-N-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    13,18,19,11,22,16
"
1420, InOrder Tree traversal 6,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by in-order traversal. Remember in-order means L-N-R.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    13,18,19,11,16
"
1414, LevelOrder Tree traversal 1,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by level-order traversal. Remember level-order means traversing from top down in order of level (duh).  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    37,24,42,7,32,41,120,2,40
"
1421, PostOrder Tree traversal 1,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by post-order traversal. Remember post-order means L-R-N.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    2,7,32,24,40,41,120,42,37
"
1422, PostOrder Tree traversal 2,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by post-order traversal. Remember post-order means L-R-N. Enter the node numbers separated by commas, nothing else. ","// enter the nodes below as 10,20,30
    13,19,18,22,30,16,11
"
1423, PostOrder Tree traversal 3,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by post-order traversal. Remember post-order means L-R-N. Enter the node numbers separated by commas, nothing else. ","// enter the nodes below as 10,20,30
	13,18,19,30,16,11"
1424, PostOrder Tree traversal 4,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by post-order traversal. Remember post-order means L-R-N. Enter the node numbers separated by commas, nothing else. ","// enter the nodes below as 10,20,30
    13,18,22,30,16,11
"
1425, PostOrder Tree traversal 5,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by post-order traversal. Remember post-order means L-R-N. Enter the node numbers separated by commas, nothing else. ","// enter the nodes below as 10,20,30
    13,19,18,22,16,11
"
1431, LevelOrder Tree traversal 6,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by level-order traversal. Remember level-order means traversing from top down in order of level (duh).  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,16,13,19
"
1427, LevelOrder Tree traversal 2,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by level-order traversal. Remember level-order means traversing from top down in order of level (duh).  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,16,13,19,22,30
"
1428, LevelOrder Tree traversal 3,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by level-order traversal. Remember level-order means traversing from top down in order of level (duh).  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    
11,18,16,13,19,30"
1429, LevelOrder Tree traversal 4,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by level-order traversal. Remember level-order means traversing from top down in order of level (duh).  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,16,13,22,30
"
1430, LevelOrder Tree traversal 5,1.0,12384,"For the given tree below, write down the order of the nodes visited in the order dictated by level-order traversal. Remember level-order means traversing from top down in order of level (duh).  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
    11,18,16,13,19,22
"
1426, PostOrder Tree traversal 6,1.0,12398,"For the given tree below, write down the order of the nodes visited in the order dictated by post-order traversal. Remember post-order means L-R-N.  Enter just the node numbers separated by commas, nothing else.","// enter the nodes below as 10,20,30
13, 19, 18, 16, 11"
266, log,1.0,12398,"For function log, write the missing base case condition and the recursive call. This function computes the log of n to the base b. As an example: log 8 to the base 2 equals 3 since 8 = 2*2*2. We can find this by dividing 8 by 2 until we reach 1, and we count the number of divisions we make. You should assume that n is exactly b to some integer power. Examples:","public int log(int b, int n ) {
  if (n == 1) {
    return 0;
  } else {
    return 1 + log(b , n / b);
  }
}
"
1439, InClass Activity Post,1.0,12417,"For the given tree below, write down the order of the nodes visited in the order dictated by post-order traversal. Enter just the node numbers separated by commas, nothing else. ","// enter the nodes below as 10,20,30
    
21,24,13,17,23,19,20,10,31,15,30,22"
1440, InClass Activity Pre,1.0,12417,"For the given tree below, write down the order of the nodes visited in the order dictated by pre-order traversal. Enter just the node numbers separated by commas, nothing else. ","// enter the nodes below as 10,20,30
    
22,20,13,21,24,19,17,23,30,31,10,15"
1441, InClass Activity In,1.0,12417,"For the given tree below, write down the order of the nodes visited in the order dictated by in-order traversal. Enter just the node numbers separated by commas, nothing else. ","// enter the nodes below as 10,20,30
    
21,13,24,20,17,19,23,22,31,10,30,15"
1443, InClass Activity Level,1.0,12417,"For the given tree below, write down the order of the nodes visited in the order dictated by level-order traversal. Enter just the node numbers separated by commas, nothing else. ","// enter the nodes below as 10,20,30
    
22,20,30,13,19,31,15,21,24,17,23,10"
1444, Sum all values in tree,1.0,12458,"Complete the method sumNodes such that it returns the sum of all the values stored in the nodes of the binary tree passed in as an argument in root. The full method definition is int sumNodes(BinaryNode<Integer> root). Remember the typical structure of a recursive routine for processing trees includes checking for the base case (tree == null), and dividing up the problem into three related and connected parts, visit the node (root), then do recursive calls for the left and right subtrees. Then, of course, you combine the results returning a value to the calling routine.","public int sumNodes(BinaryNode<Integer> root)
{
	if (root == null)
        return 0;
    else {
        return
            root.getValue() +
            sumNodes(root.getLeft()) +
            sumNodes(root.getRight());
    }
}
"
1445, Multiply all values in tree,1.0,12458,"Complete the method multiplyNodes such that it returns the multiplication of all the values stored in the nodes of the binary tree passed in as an argument in root. The full method definition is int multiplyNodes(BinaryNode<Integer> root). Remember the typical structure of a recursive routine for processing trees includes checking for the base case (tree == null), and dividing up the problem into three related and connected parts, visit the node (root), then do recursive calls for the left and right subtrees. Then, of course, you combine the results returning a value to the calling routine. There is a special case, if the tree is empty, multiplyNodes should return 1.","public int multiplyNodes(BinaryNode<Integer> root)
{
    if (root == null) {
        return 1;
    }
    else {
        return
            root.getValue() *
            multiplyNodes(root.getLeft()) *
            multiplyNodes(root.getRight());
    }
}
"
1447, contains() in tree,1.0,12458,"Complete the method contains such that it returns true if value is stored in any of the nodes of the tree, false otherwise. The full method definition is boolean contains(BinaryNode<E> root, E value). Note that the tree can contain any value (generic class), thus you must use equals() to check if value is stored in the tree.","public boolean contains(BinaryNode<E> root, E value)
{
    if (root == null)
        return false;
    else {
        if (value.equals(root.getValue()))
            return true;
        else {
            return contains(root.getLeft(), value) ||
                contains(root.getRight(), value);
        }
    }
}
"
1446, Find the maximum value in a tree,1.0,12458,Complete the method findMax such that it returns maximum value stored in the binary tree passed in as an argument in root. The full method definition is int findMax(BinaryNode<Integer> root).,"public int findMax(BinaryNode<Integer> root)
{
    if (root == null) return 0; // Integer.MIN_VALUE
    else {
        int rt = root.getValue();
        int lc = findMax(root.getLeft());
        int rc = findMax(root.getRight());
        
        return Math.max(rt, Math.max(lc, rc));
    }
}
"
1448, Reorder Left and Right Subtree,1.0,12471,"Write a recursive routine BinaryNode<node> swapLR(BinaryNode<Integer> root) that exchanges the left and right subtrees of a node. This should work for any size tree. Needless to say, this is a recursive routine. There is no need to create new nodes, just change the left and right values (setLeft() and setRight() in place).","public BinaryNode<Integer> swapLR(BinaryNode<Integer> root)
{
	if (root == null) 
        return null;
    else {
        BinaryNode<Integer> l = swapLR(root.getLeft());
        BinaryNode<Integer> r = swapLR(root.getRight());
        root.setLeft(r);
        root.setRight(l);
        return root;
    }        
}
"
1449, Parenthesis notation,1.0,12471,"Often when compilers process expressions, they build an expression tree that can then be processed efficiently and unambiguously to compute the value of the tree. For example, the expression (2 * 4) + 5 can be represented by the expression tree shown below. With what you know about binary tree traversals, you should be able to write a recursive routine to take a binary tree storing strings and return a string expression formatted in infix notation. Note that you must include parenthesis around operations (+, *, etc) to ensure the order of evaluation is correct. Conversely, if a node is a leaf node, then no parenthesis are needed. The tree below can be represented as a string as ((2 * 4) + 5). Write the String infixNotation(BinaryNode<String> root) method converts a binary tree into a string representation of the tree in infix notation using parenthesis to enforce order of operations. ","public String infixNotation(BinaryNode<String> root)
{
  if (root == null)
  {
        return """";
  }
	String left = infixNotation(root.getLeft()); 
    String right = infixNotation(root.getRight()); 
    if (!left.equals("""") || !right.equals("""")) 
    { 
        return ""("" + left + "" "" + root.getValue() + "" "" + right + "")""; 
    } 
    else 
    { 
        return root.getValue();  
    }
}"
1450, Recursive Sequence,1.0,12512,"A numeric sequence is a series of numbers defined by a recursive formula as the one shown below: Write the recursive function f that computes the series define above. The second parameter,k, can be any integer value. Examples:","public  int f(int n, int k)
{
    if (n == 0) return 1;
    if (n == 1) return 2;
    return f(n-1, k) + f(n-2, k) + k;
}
"
1451, Create a binary tree,1.0,12512,"Use the BinaryNode<E> class shown below to answer this problem. Complete the method makeTree() that will return the root of the tree representing the parenthesized notation shown below. (G (J - D) (B (X Y Z) -)) This is a general binary tree where the notation (A B C) means A is the root of the tree, B is the left child, and C is the right child. We normally use a hyphen - to designate a null child. Thus the tree (A B -) has a BinaryNode<String> with A at the root, B as the left child (also a BinaryNode<String>) and a null value for the right child.","public BinaryNode<String> makeTree()
{
    BinaryNode<String> root = new BinaryNode<String>(""G"", 
             new BinaryNode<String>(""J"", null, new BinaryNode<String>(""D"")), 
             new BinaryNode<String>(""B"", 
                  new BinaryNode<String>(""X"",  new BinaryNode<String>(""Y""), new BinaryNode<String>(""Z"")), null));
    return root;

}
"
1452, Count nodes with Strings longer than minLen,1.0,12512,"Use the BinaryNode<E> class shown below to answer this problem. Define a recursive method countStrLonger() that counts all the nodes in the tree that contains a string that is longer than minLen. This method returns the number of nodes. Make sure you check that the string length stored in the node value is larger than the minLen. You can get the string length by calling the length() method of the value returned by getValue(). As example, consider that root points to the tree shown below, the following calls show what the routine should return under various parameters. ","public int countStrLonger(BinaryNode<String> root, int minLen)
{
    if (root == null) return 0;
    if (root.getLeft() == null && root.getRight() == null){
        if (root.getValue().length() > minLen) return 1;
        else return 0;
    }
    
    int count = 0;
   	if (root.getValue().length() > minLen)
        count += 1;
    
    
    return count + countStrLonger(root.getLeft(), minLen) 
                 + countStrLonger(root.getRight(), minLen);

}
"
1453, Complete in-order traversal of array-based trees,1.0,12512,"Define a recursive method inOrder(String[] tree, int node) to traverse the tree stored in tree starting at node. Typically node will start at 0, the root of the tree. This method should do an in-order traversal (LNR) of the tree stored in an array-based representation. This routine uses the array-based representation of binary tree where a node is stored at position i and their children are stored at i * 2 + 1 for the left child and at i * 2 + 2 for their right child. If a position in the tree is unused, then the corresponding location has a null value. The method should build a string with the nodes traversed stored in order and return that string. Remember to put spaces between nodes in the result string. But don't worry about having too many spaces, they will be ignored in the testing as long as there is at least one space between nodes. The tree shown below, as example, represents the tree (C (F H D) E) and has an array based representation shown in the table to the right. A call to inOrder(tree, 0) should produce H F D C E.  ","public String inOrder(String[] tree, int node)
{
    if (tree == null || tree[node] == null || node < 0 || node > tree.length) return """";
    if (tree[2*node + 1] == null && tree[2*node +2] == null) return tree[node];
    
    return "" "" + inOrder(tree, 2*node + 1) + "" "" + tree[node] + "" "" + inOrder(tree, 2*node + 2) + "" "";
}
"
1460, Build a graph,1.0,12536,"Use the GraphADT definition in the itsc2214 package to build a graph that represents the image shown below.  The GraphADT has the following relevant method: void addEdge(int v, int w) Adds a new edge from node v to node w. Parameters v and w are both indices into the internal adjacency matrix representation. Write a method buildGraph that returns an updated GraphADT object with the edges added to build the graph shown in the image above.","public GraphADT buildGraph(GraphADT g)
{
   // modify g by calling addEdge()
    g.addEdge(0, 1);
    g.addEdge(0, 2);
    g.addEdge(1, 3);
    g.addEdge(2, 3);
    g.addEdge(3, 4);
    return g;
}
"
1461, Build a graph,1.0,12536,"Use the GraphADT definition in the itsc2214 package to build a graph that represents the image shown below.  The GraphADT has the following relevant method: void addEdge(int v, int w) Adds a new edge from node v to node w. Parameters v and w are both indices into the internal adjacency matrix representation. Write a method buildGraph that returns an updated GraphADT object with the edges added to build the graph shown in the image above.","public GraphADT buildGraph(GraphADT g)
{
   // modify g by calling addEdge()
    g.addEdge(0, 1);
    g.addEdge(0, 2);
    g.addEdge(1, 3);
    g.addEdge(1, 4);
    g.addEdge(3, 4);
    g.addEdge(2, 3);
    g.addEdge(4, 2);
   return g;
}
"
1462, Build a weighted graph,1.0,12536,"Use the GraphADT definition in the itsc2214 package to build a graph that represents the image shown below.  The GraphADT has the following relevant method: void addEdge(int v, int w, int weight) Adds a new edge from node v to node w with cost weight. Parameters v and w are both indices into the internal adjacency matrix representation. The parameter weight is the cost of that edge. Write a method buildGraph that returns an updated GraphADT object with the edges added to build the graph shown in the image above.","public GraphADT buildGraph(GraphADT g)
{
   // modify g by calling addEdge()
   
    g.addEdge(0, 1, 4);
    g.addEdge(0, 2, 3);
    g.addEdge(1, 3, 2);
    g.addEdge(2, 3, 5);
    g.addEdge(2, 4, 6);
    g.addEdge(3, 4, 6);
   return g;
}
"
1463, Recursive Sequence,1.0,12559,"A numeric sequence is a series of numbers defined by a recursive formula as the one shown below: Write the recursive function f that computes the series define above. The second parameter,k, could be any integer value. Examples:","public  int f(int n, int k)
{
    if(n <= 1){
        return 1;
    }
    else if(n == 2){
        return 3;
    }
    else if(n > k){
        return f(n-k, k) + f(n-1, k);
    }
    else{
        return f(n-1, k) + f(n-2, k);
    }
}
"
1464, Create a binary tree,1.0,12559,"Complete the method makeTree() that will store in a String array the nodes representing the tree depicted in parenthesized notation below. (G (J - D) (B (X Y Z) -)) This routine uses the array-based representation of binary tree where a node is stored at position i and their children are stored at i * 2 + 1 for the left child and at i * 2 + 2 for their right child. If a position in the tree is unused, then the corresponding location has a null value. The root of the tree is stored at location 0. You must allocate the array of the size specified by the parameter (size) and store in the appropriate position the values ""G"", ""J"", ""D"", ""B"", ""X"", ""Y"", and ""Z"" and set all other locations to null. The routine should return the allocated tree (i.e., an array of strings). You can assume that size is large enough to allow storing the tree shown above. In the parenthesis notation a tree (A B C) means A is the root of the tree, B is the left child, and C is the right child. We normally use a hyphen - to designate a null child. Thus the tree (A B -) has a root A at the root, B as the left child (ie., i * 2 + 1) and a null value for the right child (i.e., i * 2 + 2).","public String[] makeTree(int size)
{
    // Create the tree for
    // (G (J - D) (B (X Y Z) -))
    String[] array = new String[size];
    array[0] = ""G"";
    array[1] = ""J"";
    array[2] = ""B"";
    array[4] = ""D"";
    array[5] = ""X"";
    array[11] = ""Y"";
    array[12] = ""Z"";
    return array;
    
        
    
}
"
